system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,n_year,.geo
00000000000000000000,7.000636966198668,2.395344232178317,2.236921822606926,4.346931192802392,19.98182758697191,36.79285456257271,64.88663475080989,158.46526280040464,40.88704060944581,12.535878407595844,18.919881538779865,25.748006708696323,01,01,Aguascalientes,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,22.1934341311954,8.575471083187253,12.603937107415181,2.7614243163456753,0.5244422029924775,0.030119570879975344,3.508284349846429,6.6112231676519,5.7892140028392065,8.28260647158806,3.5051507298756297,11.486955473537114,02,02,Baja California,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,25.58511521898088,7.6996471867183685,2.7566855742190794,0.442557534807449,0.19581910366868385,0.018758110742799605,14.917712195418513,32.5415340672952,26.172942113110587,7.985784237883264,4.651883470481016,19.50271912794827,03,03,Baja California Sur,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,41.43727011484385,25.375008747181766,22.11925634344527,57.33114687915637,90.61839378260854,131.70644024075267,191.66698680700236,217.82282352140447,376.3453072865563,201.3954455447147,67.28200358482663,54.082053806618994,04,04,Campeche,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,13.464444814466857,8.70780747220901,7.719210743621408,16.912875405005448,20.7487420133458,26.71088593521551,24.50683403894385,46.58533694486327,23.263800969369832,20.39741439184112,14.98198625690039,17.762886572440266,05,05,Coahuila de Zaragoza,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,6.878453527029403,2.2438611131400874,0.45789003816958296,2.5987085353200774,0.7600691908370465,87.75967393785638,222.16748058552653,173.3986803397291,199.3583561162409,64.1250786666227,13.229091695113123,26.18424408830258,06,06,Colima,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,50.18066806988041,44.56639579792549,28.08828721292,58.32895896533188,188.29704551847837,305.06098361951143,246.12407606926823,316.1193538737998,504.031717533828,230.810476065654,109.53269582316227,65.31384704511335,07,07,Chiapas,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,22.524430900592172,20.03669363484617,9.25512392887466,2.3693406428874515,7.356246170340695,16.676244482089196,83.43728712600695,143.21058857088943,48.451478366642974,17.795555503590176,9.486561181598416,24.810592836315667,08,08,Chihuahua,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,11.139446906435749,8.025044972609843,8.45606561419998,22.31444360296217,50.16229206256222,168.07684589284838,154.95648057050178,212.7401156896739,142.90936475709847,30.61158598301827,13.278367813430672,14.343314879680898,09,09,Ciudad de M�xico,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,9.98152745823293,9.637231643626205,4.03096950283787,4.100463946269321,9.860829532075469,19.755085755770203,121.32237626888232,181.63842922893804,83.35070752124628,30.87174276388054,26.809598782485953,28.78044618070797,10,10,Durango,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
