system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,n_year,.geo
00000000000000000000,6.026064331170442,3.5460418437545966,0.7314081658138265,5.9908064704213535,16.092973388598757,187.2715418765494,98.024666092098,65.56667051906209,104.45727066993814,75.56346409172656,17.836728066629874,7.9716289278354155,01,01,Aguascalientes,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,16.563888084360617,25.700591710981044,33.89847662849267,5.239446594943438,1.81559832364707,0.7199915333620603,3.4619085612070757,10.696849571466354,7.435822107214427,5.982598302488948,20.404986266291445,16.584120555408912,02,02,Baja California,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,9.024038709576942,4.355989653728904,2.0376952205489167,0.8343353832001815,0.5641060270647476,1.6743433028065442,10.069142123500036,37.666015716468124,19.555738652159665,12.536285896698727,7.800545800791595,17.9416513837857,03,03,Baja California Sur,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,78.3182418670255,18.6326624887685,18.559275730822176,14.10684546899257,168.24546175647822,164.43851464274678,133.9049906968615,190.44117051070268,132.59819185684128,112.33640076587264,112.3346553091309,40.986239496330214,04,04,Campeche,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,9.229613887187638,7.314011604441649,3.149205882428114,23.333934284377335,36.43296286068422,92.67304702856877,32.782173102561465,47.38034227391508,94.25351439545399,80.47105094675017,13.384923818814405,31.38087696468856,05,05,Coahuila de Zaragoza,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,5.965059252791379,0.8877481665492458,1.3158831844186978,4.759271980155555,6.111180217061259,74.87414498289088,176.4477983583592,163.26654116633102,192.4645951328434,201.73773055838714,14.268377437294767,11.211932032969777,06,06,Colima,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,64.85317068642215,23.019907898969166,36.82871361827834,28.48816068937425,267.69177268281965,244.91426235741037,223.96298999123087,259.7125829029098,266.84873758245084,167.39266155636338,100.663770620196,42.697933151761134,07,07,Chiapas,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,11.877729164735104,10.029691430357015,7.0150524500515425,8.950916110643504,15.155446866561434,84.96154038234987,133.69289597136304,130.72415497617416,87.7187442983153,39.89696335288515,14.944415132883375,35.87624300991194,08,08,Chihuahua,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,6.529397968867732,3.7474967628389515,1.6580397652639733,42.01373127928972,105.31358644082086,296.327342465028,146.29473390998564,173.9577512553093,137.40218936697943,75.26145498773361,23.52365028719738,9.19677066846698,09,09,Ciudad de M�xico,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,10.311407788296394,9.726944124853546,1.8828790158154067,9.212323881120476,17.42350378274774,107.03335901601417,152.68294129332526,124.4184313154187,157.87039352493716,83.22577054387406,10.27839040970868,33.520733188364765,10,10,Durango,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
