system:index,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,mean,n_year,.geo
00000000000000000073,07106,07,106,Venustiano Carranza,1584.341712236861,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,07107,07,107,Villa Corzo,1854.9341004295168,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,07108,07,108,Villaflores,1384.99723049886,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,07109,07,109,Yajal�n,2694.04882645107,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,07079,07,079,San Fernando,1420.1056843882918,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,07049,07,049,Larr�inzar,1740.8457352830596,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,07050,07,050,La Libertad,2320.0363418748566,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,07051,07,051,Mapastepec,2673.5049858870175,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,07072,07,072,Pueblo Nuevo Solistahuac�n,2668.9878880235847,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,07110,07,110,San Lucas,1605.5546413524655,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,07111,07,111,Zinacant�n,1698.7093231211816,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,07023,07,023,Chamula,1810.6792434257566,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,07081,07,081,Simojovel,2565.6004878847248,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,07008,07,008,�ngel Albino Corzo,2591.506347818158,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,07009,07,009,Arriaga,2269.4166305609883,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,07017,07,017,Cintalapa de Figueroa,1384.5337582127293,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,07119,07,119,Santiago el Pinar,1957.8883032083509,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,07069,07,069,Pijijiapan,2592.1226280270807,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,07001,07,001,Acacoyagua,2991.063520987569,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,07002,07,002,Acala,1457.824629246871,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,07003,07,003,Acapetahua,2478.8990416865545,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,07004,07,004,Altamirano,1991.9425968149494,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089,07005,07,005,Amat�n,3659.292840044361,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,07006,07,006,Amatenango de la Frontera,1989.3858839283832,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,07007,07,007,Amatenango del Valle,1507.04957529827,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,07010,07,010,Bejucal de Ocampo,1812.6734165147789,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,07011,07,011,Bella Vista,2207.838632840967,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,07012,07,012,Berrioz�bal,1363.350101337753,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,07013,07,013,Bochil,1637.27681501091,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,07014,07,014,El Bosque,2129.7318358964844,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,07015,07,015,Cacahoat�n,3640.204069374757,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,07016,07,016,Catazaj�,2444.8161596178047,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,07019,07,019,Comit�n de Dom�nguez,1303.3988361052616,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094,07020,07,020,La Concordia,2246.0245734234054,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,07021,07,021,Copainal�,1812.8729293054544,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096,07024,07,024,Chanal,1518.5761657630708,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097,07025,07,025,Chapultenango,4126.8792709098125,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098,07026,07,026,Chenalh�,2477.9866045848926,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099,07027,07,027,Chiapa de Corzo,1486.8815235046166,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a,07028,07,028,Chiapilla,1369.8282419475495,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b,07029,07,029,Chicoas�n,1387.9242958075147,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,07030,07,030,Chicomuselo,2236.6501421934813,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,07031,07,031,Chil�n,2510.178818750502,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e,07033,07,033,Francisco Le�n,3298.141881736021,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f,07034,07,034,Frontera Comalapa,1894.2235542300066,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0,07036,07,036,La Grandeza,1944.232665326373,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,07038,07,038,Huixt�n,1589.2924395425964,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2,07039,07,039,Huitiup�n,3017.882032429896,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3,07040,07,040,Huixtla,2707.2450266090573,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,07041,07,041,La Independencia,1656.0870702612324,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5,07042,07,042,Ixhuat�n,3909.3400923554013,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6,07043,07,043,Ixtacomit�n,4451.571107843463,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7,07044,07,044,Ixtapa,1644.6094575414043,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8,07045,07,045,Ixtapangajoya,4085.16096340466,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9,07046,07,046,Jiquipilas,1221.18501084929,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa,07047,07,047,Jitotol,2027.7996126829844,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,07048,07,048,Ju�rez,3090.2507451372244,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,07052,07,052,Las Margaritas,1897.7203302841153,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,07070,07,070,El Porvenir,1793.7017420855132,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae,07053,07,053,Mazapa de Madero,1525.176042490874,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,07054,07,054,Mazat�n,1745.8071210580267,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0,07055,07,055,Metapa,2502.9056296102967,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1,07056,07,056,Mitontic,2568.215006415455,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2,07058,07,058,Nicol�s Ru�z,1558.7878623059753,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3,07060,07,060,Ocotepec,2478.892093316067,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4,07062,07,062,Ostuac�n,3545.205901353024,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,07063,07,063,Osumacinta,1464.5652731582802,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6,07068,07,068,Pichucalco,3746.6978610485858,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7,07073,07,073,Ray�n,2275.0903795823215,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8,07074,07,074,Reforma,2617.673039760512,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9,07082,07,082,Sital�,2407.0905889271394,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba,07083,07,083,Socoltenango,1447.0260663004985,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb,07084,07,084,Solosuchiapa,4401.775536797507,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc,07085,07,085,Soyal�,1525.0171146417092,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd,07087,07,087,Suchiate,1528.1872166808118,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be,07088,07,088,Sunuapa,3804.6756345108042,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bf,07089,07,089,Tapachula,2548.8689523494572,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0,07120,07,120,Capit�n Luis �ngel Vidal,2640.364569728486,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1,07091,07,091,Tapilula,3456.166545293515,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2,07093,07,093,Tenejapa,2086.759926766856,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3,07098,07,098,Totolapa,1427.5333483376714,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4,07100,07,100,Tumbal�,3227.193748412223,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5,07105,07,105,Uni�n Ju�rez,3767.340677437455,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c6,07112,07,112,San Juan Cancuc,2108.045232712823,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,07113,07,113,Aldama,2043.2773131568001,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c8,07114,07,114,Benem�rito de las Am�ricas,2655.581798424927,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c9,07115,07,115,Maravilla Tenejapa,2974.6490180468604,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ca,07116,07,116,Marqu�s de Comillas,2886.972898927355,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cb,07117,07,117,Montecristo de Guerrero,2581.2017741154755,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cc,07118,07,118,San Andr�s Duraznal,2435.706625419004,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cd,07121,07,121,Rinc�n Chamula San Pedro,2508.368912497568,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ce,07123,07,123,Emiliano Zapata,1492.7989686851938,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000cf,07124,07,124,Mezcalapa,2665.447903547571,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,08043,08,043,Matach�,436.61169315326504,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1,08003,08,003,Allende,292.88813170592675,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d2,08014,08,014,Coronado,267.74229980984796,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d3,08061,08,061,Satev�,353.05748099006405,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d4,08062,08,062,Saucillo,256.1363368931634,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d5,08063,08,063,Tem�sachic,580.0906472313865,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d6,08067,08,067,Valle de Zaragoza,334.4777987804738,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d7,08044,08,044,Matamoros,341.3552288162117,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d8,08045,08,045,Meoqui,203.19218926813565,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9,08046,08,046,Morelos,855.871785723933,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000da,08047,08,047,Moris,746.250598348542,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000db,08048,08,048,Namiquipa,423.64530532973333,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,08002,08,002,Aldama,241.23771072723451,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dd,08059,08,059,San Francisco del Oro,466.1299526144525,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000de,08037,08,037,Ju�rez,223.84427548306283,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df,08019,08,019,Chihuahua,358.75240204189583,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e0,08024,08,024,Santa Isabel,357.634890540134,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000e1,08064,08,064,El Tule,411.92456357428637,1999,"{""type"":""MultiPoint"",""coordinates"":[]}"
