system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,27.877515354594802,8.361557543048024,12.552516295288415,18.711480361626762,26.06656510832376,75.96860130007195,93.7823073775158,73.44338044545636,58.99525981277749,48.57160859525144,17.49952574997743,7.160753623187114,01008,01,008,San Jos� de Gracia,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,21.84991747546691,0.6396904053865338,7.96611694320281,16.12894505098326,18.163328436536528,46.58785409158351,62.463947461343295,46.43590334496713,33.42142946877841,35.841730307980136,12.947232147854116,6.120120660168489,01009,01,009,Tepezal�,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,26.088623559743947,4.011205080923164,8.636677485516833,12.115561868641482,19.675340855737485,48.80655662786225,72.33994670491887,48.33566482942065,36.313303430403224,42.4834233383668,13.21747553348541,5.983625720062621,01007,01,007,Rinc�n de Romos,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,24.091992873784715,6.2776568531653485,8.753902954967057,18.466269361558837,16.539690626468584,56.09556556771127,87.31973044943634,62.574108923982585,44.52674316323322,34.05296096244415,14.150602682373203,6.66263899562185,01006,01,006,Pabell�n de Arteaga,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,25.038569121540814,7.310173248570875,12.508908351888286,29.68301381152772,18.326105870592794,67.49439606488657,78.89803740382195,68.77365078603293,59.872814095371844,37.22682634323595,13.638966858120662,6.656401917431586,01005,01,005,Jes�s Mar�a,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,27.192585938600267,2.3353775116243125,7.313244196346076,9.235552158509464,24.089922623057255,43.53673738462344,67.56430242971481,38.38002198955618,33.37472873020509,36.69861887979845,12.564471796628865,5.461796546466781,01004,01,004,Cos�o,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,24.535106735116543,8.30449321139342,13.838870447122293,23.462748974371774,21.727619899004374,80.88065694251914,106.67984212337814,76.99439392420079,77.08788358779628,60.21918406996199,18.776655014968483,6.208410340776176,01003,01,003,Calvillo,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,22.9998071978732,5.710988595900014,11.199422175200977,29.638709884445845,16.25697781138304,53.27910484821817,62.182095516212584,46.42058112698844,32.92697343758452,38.65775307445994,11.692917627435392,6.897108207921673,01002,01,002,Asientos,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,20.50122870990182,4.6741183571412215,12.124082568175195,28.345290059804828,19.08771296299542,68.88908720626411,88.68453192745017,74.50222560179601,45.869027716711116,39.74565062526529,12.68647801957999,6.770091457556295,01001,01,001,Aguascalientes,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,22.52508076952501,6.358912938803021,13.11754870906075,29.05167590725756,15.332909656459078,63.95425828085984,70.1820643794203,60.6375820448621,34.32299392933307,37.710337443737465,12.90516962100158,6.828564514271982,01010,01,010,El Llano,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,22.185023105742477,7.7066453397756245,11.651238279845142,29.729538984958413,18.566662389001415,53.08151358230987,84.42010035773313,61.48105465247023,46.986593064752604,35.650295158805974,15.392371478589997,7.357229418112236,01011,01,011,San Francisco de los Romo,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,13.837242318515846,10.127838329607128,5.952430012956258,2.648253907559586,1.1031916122862753,0.06316327235113081,1.742995235623322,4.629768227978198,25.053094488813272,2.729915988136555,10.109334605148684,26.321177371227765,02007,02,007,San Felipe,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,65.70137586176179,18.90290060585381,10.457983110666316,11.150202578586999,1.3975658572040712,0.0,0.024019907204313132,0.0,9.210112760955086,5.987782637683712,34.01090956871095,72.22066650946766,02004,02,004,Tijuana,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,59.49248017557275,26.14835598485228,11.695352621261206,12.164824977657206,2.0746498070200525,0.20775991124524254,9.147629080649784,5.680627568453176,19.580451780158594,8.239663549994463,34.669494073927076,67.92952436908588,02003,02,003,Tecate,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,15.80357442770411,5.957924410435864,4.2550609013179335,2.780901388490717,1.2442682774197142,0.13913698912873684,4.16547929241896,5.626064190188716,18.98117297417205,1.3687463211366107,7.336474975912001,23.55762721994174,02002,02,002,Mexicali,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,12.978277653959195,13.427270346871808,4.649360803172292,1.3360672582051902,0.49939769860787764,0.0,0.2157708561129438,3.9445537749398945,31.964880466961326,3.9234463065173912,11.077989960015088,41.8923407478774,02006,02,006,San Quint�n,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,54.83411762051808,26.818772966459612,14.798491913898879,14.205850073162752,1.6431297943535277,0.0034393812321691876,5.678095568370448,6.216520952132661,15.714531225727137,4.703970710199411,27.253374333246214,62.02069787992458,02001,02,001,Ensenada,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,40.72531024558652,15.543209533938562,6.779511831095883,6.922949783037874,1.555597908464514,0.0,0.0,0.0,7.000761794088145,5.693632352639365,25.769953314604894,59.83819766357425,02005,02,005,Playas de Rosarito,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,25.927915056787615,2.2477752767609966,3.2219090514380846,1.2144776386897722,0.7330999087566611,0.7958781284662018,73.56783631852575,104.85072732519397,258.32044203444093,13.78463712178053,17.488734581245613,8.427789038824969,03008,03,008,Los Cabos,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
