system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,16.139953032189567,42.21084527293449,4.263072733762545,1.5055440279280912,15.234838972432884,70.52021895261736,137.21119591345646,95.68749747326541,86.35994431397899,18.45783472349073,12.27012378910034,6.710159635624993,01008,01,008,San Jos� de Gracia,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,13.035825735068679,27.660118703419666,3.71469728927115,0.6828652530520046,10.198016066127558,49.35647094013724,112.98734229408791,64.85275709738427,58.092831518614375,11.371001697864468,9.953315490112967,5.053723424888935,01009,01,009,Tepezal�,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,9.202423625655024,45.79307550959107,4.673132309376051,3.6057417705008086,8.659336088380023,75.2531150390536,148.47717359210787,79.06549672550217,54.47919591019168,9.580257502794003,8.60926783605113,4.776737966725604,01010,01,010,El Llano,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,15.089933694373443,47.78649164606067,5.436827137487605,1.2496252864309887,10.096602658671856,69.60052138316206,141.48571703599882,74.17763739766428,70.60240762789273,11.581174336976604,12.941063178878002,5.118210797605006,01011,01,011,San Francisco de los Romo,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,11.190533812279785,44.70855945230964,4.424680688943673,2.6214440307142906,9.904467245381085,71.63208908256844,170.78050727679695,90.39383835258172,74.03494468830888,12.277690003463539,8.63334071182167,4.978348729121362,01001,01,001,Aguascalientes,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,10.14612007836501,39.216745436385416,4.804316817738904,2.7714883492244944,8.30857301354409,58.82531247943398,110.17929330804972,76.86822980739238,50.22838691298556,9.926701945938719,8.51178741319393,5.324728057830318,01002,01,002,Asientos,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,12.078267532220837,42.72260035428058,4.782847510703383,3.172333175579602,10.909083116043067,65.15529566604071,180.63935394907452,133.23746081672493,76.53546299297419,19.48280470701197,11.087532554299724,6.249942994338468,01003,01,003,Calvillo,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,14.415191237686383,33.34137952454099,3.082111574696252,0.29507140781032754,12.544328282873538,46.84366318551896,132.33394145912925,62.444838092731516,70.24455646828291,12.562599283856976,11.111027650614089,4.792178336965323,01004,01,004,Cos�o,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,13.944359856327265,39.77217748322398,4.06820837439598,2.098672318847399,9.184277418737862,74.13888645640858,153.08942488648188,89.5362488906015,77.22764482500298,14.11377441803188,9.368102682499718,5.87127426149485,01005,01,005,Jes�s Mar�a,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,15.111296869549356,36.11665360372932,3.9077122030555693,0.7987199090820863,10.09484653402896,62.98437035090501,125.76284829860755,71.26601027042295,83.68629629823329,13.375614163298044,11.966394517665393,5.233589233213195,01006,01,006,Pabell�n de Arteaga,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,15.185638667126309,34.0731356002594,3.5311656767798865,0.5271266713349101,13.340444558589876,53.661519272876774,118.32643402879286,67.18646695785174,72.33137286757065,14.439871644180913,10.622850971097337,5.172006650316815,01007,01,007,Rinc�n de Romos,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,9.690575258826792,9.303114541541788,10.027753063775831,4.334055220864729,0.3214645017683939,0.0,8.73574053972653,8.269247222833062,8.909702761039487,1.2796102601651036,3.8527659007582393,12.778204785608027,02002,02,002,Mexicali,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,16.65709713277582,26.679125621121383,36.94150905219089,21.314659545382497,0.0,0.0,0.0,0.0,3.9756267885250414,11.456222366625344,13.2036645180495,51.73235978658296,02005,02,005,Playas de Rosarito,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,25.06027081478713,48.628382090640784,48.11088462099967,29.63342956499137,0.41022811847745877,0.0,7.317326293447248,8.267555260363377,13.76299394469479,7.005750394500945,14.983736255576554,46.87820082356234,02001,02,001,Ensenada,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,8.960093495912641,14.550489128579263,10.509228660422023,4.197789052440273,0.0033970704596876407,0.08172029219870908,2.171796725054176,13.957673713390381,17.066446761608532,6.467286403486159,7.880670784611361,23.50956039017668,02006,02,006,San Quint�n,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,11.164506797339069,16.630714923607886,18.012560441752523,3.8541491580716007,0.3884440488890685,0.02063142215523149,6.013856063454778,9.66764834801065,21.088425817895935,6.531402080461836,7.735294455434322,17.594333898606344,02007,02,007,San Felipe,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,19.363945185684354,38.52815177936876,52.15814985695297,38.77520417023468,0.11722103690480676,0.0,11.326547923524652,9.786568362632668,12.211229109809267,11.421780388763544,14.529931348076706,41.666734771940376,02003,02,003,Tecate,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,21.317988831289124,34.05938324154321,54.1483276436603,33.775694559156115,0.0,0.0,0.003753129794309777,0.0025135626802911923,5.658116498908399,11.996222034224614,17.18068370993256,55.11504178897085,02004,02,004,Tijuana,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,7.982600586717723,4.436215848439726,1.638335363194173,0.25540048138151966,0.09968214755331149,0.0,2.463296426354074,85.57983707917003,94.48483291562432,18.503638141076348,5.811191179241391,10.389587171152181,03001,03,001,Comond�,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,5.39660534838477,8.972217653159408,4.246219869117693,0.6324303296796857,0.0039030911235368526,0.00797913640920387,2.419553089868399,36.05727660335808,28.895424743767887,8.643457043375202,8.833594398696011,11.957799699489048,03002,03,002,Muleg�,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,6.424999251264961,4.166562189257433,1.9019324908059327,0.23100038374780676,0.1840430083406231,0.049560146376325616,7.014985474440834,90.75700256792912,111.44255898554019,30.08363158455753,4.196224049711003,12.25758309999599,03003,03,003,La Paz,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,8.389330116445588,4.236703912368,2.4537664145893094,0.23675701208434685,0.4026214046346553,0.2445675526690664,17.72519346184298,148.01356439111194,113.81352093927795,81.38028310380857,5.026931620412461,19.627136060519494,03008,03,008,Los Cabos,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,8.138861276099068,4.777891702488766,1.5196903758929627,0.1865424579820833,0.2836658814226321,0.0,4.430986487948605,83.82078862696945,86.91208561489447,17.71236212770549,5.607436154287711,9.365089460212689,03009,03,009,Loreto,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,31.879629174991326,35.226421532248295,23.407271513216465,21.458644950146528,88.49911112349865,261.1530663198135,150.19343428714544,143.97031021530975,243.2276936870382,104.940459083055,9.173499282900345,12.258108729164968,04002,04,002,Campeche,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,70.65263020777165,56.611329437606656,32.06051911083823,39.157407852160674,129.1975271704202,240.03701788790687,240.13091269775006,402.7843132082439,183.44139004476833,206.37818791242512,14.791070853607811,33.922369209339855,04003,04,003,Carmen,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,36.49900354092174,39.656757228941245,29.94755603167309,16.462079452319387,99.33440220084053,285.2745658464274,169.16816371401669,235.43092355494412,243.92612242107916,123.00354190914514,9.281941767087028,17.488950750672664,04004,04,004,Champot�n,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,63.86497383551061,54.07696179847296,51.13697337274458,45.58748188747412,124.07638320357879,267.65047090343074,216.295338556444,404.944272840767,162.29623121500944,219.25469909885652,22.59066900156868,28.158252431150594,04011,04,011,Candelaria,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,23.536617808403673,19.668395487604233,10.09551876300598,31.81324911111288,86.17403492369678,219.71150282103847,95.01707109565966,97.21635914166808,187.02109997028012,60.41089416812566,11.902037262955725,11.342740065257589,04001,04,001,Calkin�,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,30.920136885907418,25.094782129468552,16.343603571604312,34.96998498104978,93.17966716925015,259.9677083419879,104.68017450748057,107.23927155941031,201.4545253429941,77.15816485920188,10.929845787075637,9.889287917046724,04005,04,005,Hecelchak�n,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,25.52442276282856,27.522018821105377,18.480325828665606,9.149583950240535,86.76949832826483,262.690460165516,170.79510744006976,165.01886660747428,231.8657275009878,59.17697703928693,8.476980996027285,14.072625433918391,04012,04,012,Seybaplaya,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,54.81383158304944,29.725259048468125,28.805530163633257,61.93630942809841,113.46835745175615,240.35785469371504,122.80041429654766,121.84109299741611,198.0416191237548,133.8879458920255,13.532817728943064,14.231782490344047,04006,04,006,Hopelch�n,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,138.42818753017292,66.20806001591062,38.43877292883062,64.67337055197528,144.72994467079218,263.5508909829557,229.85964954507497,334.10755194072067,173.53287523530554,213.59626658153817,18.038833186330205,53.23650349577425,04007,04,007,Palizada,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020,26.457153377157898,27.483300488699257,15.754469319366862,21.721391186865414,91.00619217269265,260.22334656814263,113.16675200627893,112.05418055893215,214.19854296209257,83.96748055442941,9.674991139770832,9.790521666260679,04008,04,008,Tenabo,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,42.4676987925761,49.20633049202068,42.20145168702673,30.379429689792392,94.13512689373837,227.78290111025814,189.687132866588,374.62350446419936,195.72295967676297,170.7470661525218,12.592344927811178,21.64796791033972,04009,04,009,Esc�rcega,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,49.97718774920078,37.00963672233374,48.73866797894107,61.47830672667771,133.3039219528075,223.79769488178647,137.67723958210462,223.04231649906814,156.99180211819774,160.40140056460314,18.61159142539961,19.748789663630717,04010,04,010,Calakmul,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
