system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,n_year,.geo
00000000000000000000,4.486087888417999,3.664346806500637,0.4778645454787341,4.834152007155016,7.061745622795896,82.28998307714339,366.39631222202786,73.29839242487517,119.74902644231658,19.62919434869204,10.453479626099005,17.91115724966003,01,01,Aguascalientes,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,20.42564973439458,30.989605508145125,51.053941747631974,2.901820404537636,0.4840009814597376,0.024796927778949308,2.5567999494931177,3.36454086019505,15.111524515709466,7.626553364726675,8.493045235496048,41.55112650615689,02,02,Baja California,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,13.223528748482774,13.897884164371892,4.391192638147482,0.0950564523704531,0.1495827609751494,0.0,1.6925616191874444,14.662200771697346,52.16714617915544,8.255722860943996,5.362163534995277,39.228938182823796,03,03,Baja California Sur,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,57.455493180292876,39.386211622368215,12.243864846586517,9.693737145034202,91.5997866778637,122.87603990248049,118.39482686122903,154.8076899520471,276.65423831562777,156.31615998909504,94.15809850372668,117.77619565395035,04,04,Campeche,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,9.684317153015598,11.412586652859597,6.190017451874763,16.037055240492833,36.45823154324222,57.65253766295691,90.18619414872238,44.543030884752305,108.32851259443584,11.799344640846643,10.826905274813624,33.72893904795137,05,05,Coahuila de Zaragoza,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,1.9545846341490538,1.980681377572695,0.3092661523903833,2.5999489900895285,3.322333479356053,98.54094256274144,172.46060195347403,140.5111922790711,203.46755640325821,54.000267667023785,34.6933274276612,15.008182521039185,06,06,Colima,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,49.8652638139437,40.76854075446972,22.183489827382967,27.79519290909161,155.09643097385444,288.193168501931,167.30260496427934,186.56057318112607,296.1004043551819,249.05990890672004,90.33075785809912,96.21071938151773,07,07,Chiapas,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,21.296295459205783,19.562486373903816,7.517353336679613,2.708140675862619,4.692816956267735,22.508270936139272,176.39657346469272,117.85362582694896,107.25879406826877,12.03188542635072,18.409387233865107,48.89038456581223,08,08,Chihuahua,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,8.145691917639924,3.393403431714892,4.104938048004083,17.17441693827291,65.46121247007098,243.51520815052655,233.83070234537195,133.17067598988706,154.74426381889282,98.75966581722268,18.861080797885553,13.77886572721571,09,09,Ciudad de M�xico,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,7.0832814915224915,9.85041300809954,3.3171651155931854,3.295005376821785,4.245776943426817,34.81013795415688,250.68303679646237,145.29263080762001,152.96716111933253,29.895461052373516,25.27789838704095,52.269527051493476,10,10,Durango,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,6.658069599134418,1.66867122340874,0.34564287418304973,4.551256838450816,24.63585035626138,116.42635659554834,257.68558370490456,83.63378788288375,139.67036289260707,35.183842344693,14.730476752534848,12.694517779404407,11,11,Guanajuato,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,6.359455028417292,0.09811510770521335,0.03208835258617401,0.862145305133459,27.560459157532247,257.03383248642996,181.02909249574074,182.94095684296292,270.19899979090167,119.60969366279578,20.505453706159802,6.72249245152704,12,12,Guerrero,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,16.19407678407197,8.698562516584635,6.117801954017849,23.13755473665815,48.13291431901368,153.04534730858785,185.0968876739083,61.3950163701988,169.55843758451928,137.13247649478134,44.506411611431986,34.18512803625157,13,13,Hidalgo,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,2.0676816085370415,2.1934746478871894,0.06046326729710084,3.207550540844442,5.213176555188679,134.51455396953932,277.01596562405376,154.1369970012208,170.4024581978317,42.52179941924824,20.79757517386714,18.8230529901389,14,14,Jalisco,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,6.679102938301929,1.0142014585450592,2.5625859949206373,10.08853455902914,57.03596095163673,212.07720555884927,220.51247476957812,146.60259339352854,173.04277444907575,95.27886002692317,23.59547413068647,10.108894248320652,15,15,M�xico,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,3.532026689214812,0.48737979582591906,0.05697061361863875,2.0138286650249824,14.85802240256684,154.51801616303078,201.0887179521975,173.52171522431226,207.32761984093554,65.63177325054205,20.283152076993016,9.547517207008209,16,16,Michoac�n de Ocampo,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,1.7353122768304223,0.27433728614510694,1.0437150210942694,5.3997304046860215,49.17013283751649,258.1279129247526,184.45453075327833,146.32014405292222,231.987166514847,88.7304140209327,21.15246678925435,4.688669698458963,17,17,Morelos,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,0.6783884859865643,2.346334182293318,0.08268069812746931,3.106748067576362,0.389020203168519,96.75252170725852,233.75280425522942,246.46625527653995,243.3798394715538,86.74302590829382,29.10732447108253,32.83873005160609,18,18,Nayarit,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,14.17162626053255,14.957252044451556,7.580563037985635,23.771329053465127,55.02155681651917,100.63571240351739,46.77126587193502,35.43299064850723,132.97052893449407,26.54225935602073,13.419351668099175,35.78649738578518,19,19,Nuevo Le�n,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,19.53755113859884,11.085356454635775,6.851803728662056,15.090858446506001,95.53162456361157,263.6901682054904,183.90171126772074,190.93672535522913,255.4774948299989,201.0406075232212,49.33074468813022,36.24504289471641,20,20,Oaxaca,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,18.84836842970427,6.739532921582098,6.935382207746492,27.249476277537603,71.63889775253404,196.42616719585303,155.9730003018571,85.24232900804937,207.7246928940481,105.35948830450239,40.03284033793369,22.24121582378443,21,21,Puebla,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,9.900465198963243,2.097062794475755,1.1591294934117529,12.930607337609423,49.35822074008737,125.05855684920607,256.9518640721323,58.66413549301376,148.67738929010622,87.98544699551084,22.36140927865712,17.719781788076745,22,22,Quer�taro,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,51.98203119528915,31.649287692447277,19.41032643361584,12.079965122647275,119.4956303146044,87.71445369017714,114.70334632248857,132.9868031612027,228.079243447225,171.06589583020013,83.84048052633052,136.64343888978095,23,23,Quintana Roo,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,11.200799408325684,7.895800536901234,2.932170760488139,13.831322730272976,50.86128128579754,119.18415360680368,233.4208992139395,51.29446570930061,151.97912841678857,59.5494389285249,25.542557539765134,25.57257532342128,24,24,San Luis Potos�,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,12.861859240623689,11.797729586957297,4.203584439177289,0.8262509590880934,0.45440739923992196,14.813114832398973,152.04874548336554,168.15737768351107,170.93770652628524,36.16874468279052,35.96003669014309,65.10716503310535,25,25,Sinaloa,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,19.19176926797049,30.549943000575542,17.485155629733956,0.619076907289804,0.9338312514698831,7.388093948173813,59.41105480967361,101.62991092769916,67.78913786954413,12.810265071603814,14.359606955655439,58.07605401918443,26,26,Sonora,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,158.219138327831,109.15467487360425,28.520242288538796,15.951758390335602,80.84675273613738,180.42102665702527,121.1011172578483,120.84942894409298,260.3186712113009,320.9484631186585,210.15561792356445,195.00081060000434,27,27,Tabasco,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,11.893677946620105,17.365066283806122,7.170588499858493,43.521585984806315,67.29951294082663,191.78040964562035,134.30118656748104,39.89198135410793,188.29689011068174,55.976845686578336,20.53141355302136,35.26562292882558,28,28,Tamaulipas,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,6.1061391715466815,3.960435449954598,2.589930274996527,33.235795331159814,84.63783895824139,168.9701351085363,143.8645983610051,84.32825918346157,138.41077545028062,75.84398890728822,19.691450851929144,8.384754622769902,29,29,Tlaxcala,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,60.998020474513446,29.590123428700366,13.831653539764783,30.440113171548226,69.92356096590427,244.18482692711942,248.925913122399,171.51123369380986,372.44118403476216,296.13151218918046,121.1074512037422,103.98164238337806,30,30,Veracruz de Ignacio de la Llave,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,46.158664313597676,38.3780572872661,13.961765580072564,5.996523411192027,140.85960378182943,124.68041942950877,111.89634336338317,141.54873810606338,196.17793545764766,154.09475373698382,44.89252450305508,69.6265501858885,31,31,Yucat�n,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,3.9955261179883674,5.875173207872201,1.8166880834893853,5.108436259681929,10.645288853460588,67.24605942084472,232.61937815170714,74.54423307132329,105.1645456738708,27.99902344354189,11.681460004632841,24.23655035333938,32,32,Zacatecas,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
