system:index,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,mean,n_year,.geo
00000000000000000000,01008,01,008,San Jos� de Gracia,661.9202087448967,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,01009,01,009,Tepezal�,448.9231990131419,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,01010,01,010,El Llano,476.895612320909,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,01011,01,011,San Francisco de los Romo,552.5414432771385,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,01001,01,001,Aguascalientes,592.5105450371037,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,01002,01,002,Asientos,414.483017586741,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,01003,01,003,Calvillo,767.7258288071206,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,01004,01,004,Cos�o,466.5972990995214,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,01005,01,005,Jes�s Mar�a,632.1731957960031,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,01006,01,006,Pabell�n de Arteaga,538.8080829795512,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,01007,01,007,Rinc�n de Romos,485.54195688756056,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,02002,02,002,Mexicali,98.92204551741564,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,02005,02,005,Playas de Rosarito,213.40659080108762,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,02001,02,001,Ensenada,284.6447695838975,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,02006,02,006,San Quint�n,103.27002925728726,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,02007,02,007,San Felipe,110.73585548148627,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,02003,02,003,Tecate,285.56012708265285,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,02004,02,004,Tijuana,264.07872747128096,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,03001,03,001,Comond�,118.56280438181011,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,03002,03,002,Muleg�,77.49935407367354,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,03003,03,003,La Paz,175.6713512382021,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,03008,03,008,Los Cabos,330.824231424814,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,03009,03,009,Loreto,121.37159620681018,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,04002,04,002,Campeche,1035.6430102657803,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,04003,04,003,Carmen,1546.604710429815,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,04004,04,004,Champot�n,1254.5815914226107,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,04011,04,011,Candelaria,1409.2154246367274,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,04001,04,001,Calkin�,781.8596268416994,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,04005,04,005,Hecelchak�n,935.2671479328504,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
