system:index,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,mean,n_year,.geo
00000000000000000000,01008,01,008,San Jos� de Gracia,650.7042195451126,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,01009,01,009,Tepezal�,481.27158394663127,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,01007,01,007,Rinc�n de Romos,497.68799768682067,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,01006,01,006,Pabell�n de Arteaga,589.7889641856555,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,01005,01,005,Jes�s Mar�a,633.7735248461458,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,01004,01,004,Cos�o,478.49756451972604,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,01003,01,003,Calvillo,671.3903006018893,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,01002,01,002,Asientos,459.8855955490616,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,01001,01,001,Aguascalientes,590.310264408139,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,01010,01,010,El Llano,471.2487192525457,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,01011,01,011,San Francisco de los Romo,594.1053034158781,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,02007,02,007,San Felipe,112.35364204066525,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,02004,02,004,Tijuana,368.33238643890553,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,02003,02,003,Tecate,307.31082914228347,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,02002,02,002,Mexicali,99.76378455633203,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,02006,02,006,San Quint�n,103.17861909045602,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,02001,02,001,Ensenada,300.0488963743534,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,02005,02,005,Playas de Rosarito,253.71396712294762,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
