system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,5.513895500179492,3.648150845182886,2.5561894521400537,0.4867308620374961,23.84615519191814,96.1220764404303,55.64774362092029,70.74616950894311,113.92512462268999,39.88668255484975,7.761325117663883,13.498150305782293,01008,01,008,San Jos� de Gracia,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,2.885455153058659,2.813467222846459,2.663920958453132,0.6952533018525703,26.88317836565652,93.31076850567621,39.97959492633677,49.198917180774636,75.22039786932379,28.813768876801944,6.391671026295537,12.110000787697684,01009,01,009,Tepezal�,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,0.2066630644041036,2.8961390461563306,1.2466679239998262,3.813388723094269,25.236475403781295,92.10565932474397,40.61310558658564,74.06760170766114,111.43130714777207,42.31484948529897,4.885965164061918,11.045108337430722,01010,01,010,El Llano,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,5.012379331351485,4.638932467471435,0.6366684709744933,1.3608662896943324,21.97229177540946,97.17225799977201,55.20644566088818,77.11311118656765,105.8232234990327,41.04739519461845,7.727369298248229,10.637173988093839,01011,01,011,San Francisco de los Romo,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,1.024635972430252,3.598358486571718,1.12115821532504,2.0136493816545062,17.00682921099408,87.87608067921758,58.11187543645756,84.7537692711298,111.38756895167722,36.37814466065239,4.959020316942178,9.860569816456811,01001,01,001,Aguascalientes,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,1.3934192837496118,3.2085399504599534,2.0470808563072507,3.995306793267165,28.907587615018947,99.4565222273755,35.279571026442504,63.54341249010429,94.67738947151153,39.1693197238736,5.39205269387098,12.519889944525268,01002,01,002,Asientos,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,2.6869558981079256,4.466169702672781,2.554199060812383,0.16584412673495202,24.925607627109223,82.75317102753085,71.18327500912754,85.30588700345062,127.90391578567677,47.66725549080688,8.115593733046296,12.525842175340944,01003,01,003,Calvillo,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,4.218586135668806,3.1658275350665037,2.0538354281717814,1.0083241192261974,24.250753532976653,93.32702094484978,45.59026641538202,46.92389012141279,81.43850292712979,25.099482975663232,7.732344532602669,11.058031898926512,01004,01,004,Cos�o,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,3.107943611873698,4.929431194620967,1.9591386530338595,0.25266835564902257,16.45399868950394,81.62583893066116,53.68746349828066,77.22701105888237,108.06744630598831,42.247897744285304,6.18195376460631,10.019124782277174,01005,01,005,Jes�s Mar�a,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,5.654260573651008,4.138623864821699,1.5835251286499652,0.3553440962586276,19.213624113801504,84.36455207622231,52.046627744182494,65.86712626425444,89.20688633404498,36.48715998182722,6.979749145807687,10.08308656433758,01006,01,006,Pabell�n de Arteaga,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
