system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,10.397215468818583,5.005293431003625,1.7156856551398847,3.9342967860347096,35.277911169617184,52.675669967178706,99.88560533687429,128.8677028655271,129.28217127343368,62.079137042639566,14.05235299713075,13.260204168256731,01008,01,008,San Jos� de Gracia,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,10.604879323322955,4.605151852480402,1.9315763000472626,3.902586604219842,37.03617148169683,40.43498528193645,126.97097133116584,104.81128926809028,90.48429338267782,61.79076981417862,14.434018302689077,11.422177463956988,01009,01,009,Tepezal�,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,10.275079313674482,5.39036167868703,1.5531355411769945,3.2046487401960615,36.58253523162312,43.01968567777701,104.0452236732791,107.69848275028896,98.04135200168915,56.0241327117288,12.407147721553363,11.333420507910702,01007,01,007,Rinc�n de Romos,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,10.460141474213861,5.749914409009029,1.348932965504524,3.9280339023072055,35.17865937349151,44.139844421745366,116.66426811105178,119.27548626033281,117.32302545437634,58.86850418659472,15.423975021538928,10.406554942949555,01006,01,006,Pabell�n de Arteaga,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,9.426234272292835,4.728962077638525,2.219907004709112,5.365044971806487,25.63304015324252,45.24838437237199,116.09074911664275,141.32838814651677,111.971517974346,75.04586360974434,13.726520506583547,11.18511854675436,01005,01,005,Jes�s Mar�a,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,10.706807610634781,5.47624894765999,1.9168005675709292,2.8357985900359575,38.80115865450024,38.448769439656836,117.77249349532616,104.46738221240972,90.51942698504814,52.38415352110307,14.629940421968806,10.554155897546575,01004,01,004,Cos�o,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,12.058589488436311,4.77206937108201,1.2446213404949114,4.914940816164733,21.40471621330532,52.458664729386776,116.9994804318226,166.11192551105802,122.7980878088241,100.77939425882732,14.787466518004894,11.749822255351646,01003,01,003,Calvillo,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,10.760333977082398,5.394205360538592,1.9572117494616086,6.85274907649775,37.963560625934996,39.67822733557807,124.76007497824305,121.04856118535614,102.80865022312338,64.39894539185656,12.918544384522168,11.12503783022001,01002,01,002,Asientos,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,10.186043595012567,3.9329622183514266,2.423066664787252,4.596548012111787,29.760635344740464,43.55550161703893,126.8787262009136,158.82701495302322,114.07148434217763,72.25215194907157,15.401250499357202,9.60094378171144,01001,01,001,Aguascalientes,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,11.518628415660448,4.856893091966909,2.72145017553905,5.960832508172079,40.35611980600402,36.4492157047899,119.93133537825021,133.49880769296396,106.16916037441379,68.93433599801008,14.614172835010567,8.497235208138882,01010,01,010,El Llano,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,12.83922054524561,6.854339170899592,2.378809003093096,5.884189307014534,42.22017438492728,48.461993672315366,132.09323088212307,128.20284666829895,119.1095495879843,60.12694575369937,18.56896438181979,9.525393627318751,01011,01,011,San Francisco de los Romo,2006,"{""type"":""MultiPoint"",""coordinates"":[]}"
