system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,20.51426336149334,30.900233460117402,4.217317758198878,3.192634673105728,11.30633893665711,42.74451832456434,129.4935445916922,73.07976402187644,106.86405379789953,10.053141505138727,4.4942162778661165,3.5782328067540763,01008,01,008,San Jos� de Gracia,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,16.876174858375084,23.35548441091176,3.783447332259309,3.3230328475548303,12.88942589680968,44.86522661678346,119.04085407597846,58.843653717114705,69.13465593840868,6.39616682700982,0.31858344966809227,0.31199079800895424,01009,01,009,Tepezal�,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,16.000889754305863,22.804133866710604,4.123704102488902,4.726126641948134,12.34702035472707,49.932561518601034,129.76213135797073,60.28364107318194,67.91488376261775,7.181490215720233,0.0,0.0,01010,01,010,El Llano,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,20.990254914683433,34.180309620007726,4.619675480866125,5.1181499228894145,13.172355018435558,54.961721763641705,143.45778869849582,71.35348708421282,81.80516345061145,6.796675842170963,3.1371875810391696,0.018968001924286385,01011,01,011,San Francisco de los Romo,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,15.475119491475104,27.90109341954881,4.274255216895464,4.351578120354161,10.090088325791253,52.694321380152246,159.25603827646367,79.29653472868983,91.13722081749256,6.470504291278801,0.34200309965732495,0.5559310219405308,01001,01,001,Aguascalientes,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,17.35532140242376,24.162333106697826,4.2301448411452105,5.379229459433053,12.735043828613396,49.07426457865453,105.16918029094616,63.25811463356988,62.63947110534684,6.718576195908758,0.0,0.0,01002,01,002,Asientos,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,22.759520449861387,32.48114826387334,4.509781044220657,3.250061584963769,7.481017900786033,50.744152217211166,151.45165973668836,92.09293349190258,126.98434928619648,13.162259235682503,4.080472354592505,2.6995427478631124,01003,01,003,Calvillo,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,16.620103351271617,27.135869676359135,2.7900769500055285,2.7972152655937657,12.56529604188124,41.115515173113394,138.3748710437714,46.901726526422145,78.08441399685486,7.540101926655316,3.891822546299272,0.050577050384278864,01004,01,004,Cos�o,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,18.215596134770227,29.98330290265334,4.176255453321366,4.096313257266412,8.66358856988656,46.38773098574673,139.8167121297446,71.37082261704674,97.51311668852166,7.666678635907875,0.6707709136954154,0.7543590146585486,01005,01,005,Jes�s Mar�a,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,18.982114151667094,28.136644693567955,3.7460967485494767,3.3414581689640737,11.1464244731734,44.50803988455109,134.69731539942194,67.64802190424155,82.15688216396806,7.0432146418101365,2.4736067516732394,0.4175281134249462,01006,01,006,Pabell�n de Arteaga,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,17.95037527270881,25.333465131756252,3.2174810373983096,3.036449089460517,12.529815575218546,39.83102429599774,125.37352623792275,52.789962679360094,79.25102365937202,7.941663599212496,2.4175002097446394,0.49232560488220645,01007,01,007,Rinc�n de Romos,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,24.24031015337197,13.167655998367103,16.293226384615963,5.664602078375818,0.30497499876286577,0.043901521169242515,2.100522007062692,8.097811153269925,1.2822605688077584,10.87251024422446,2.7409238973014625,21.39273845446357,02002,02,002,Mexicali,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,85.32568130236838,45.73490449025288,23.752941419580345,22.621276597741108,0.0,0.0,0.4554789132387876,2.21869623177108,0.0,27.702443474916144,15.757489591987778,73.01567790621228,02005,02,005,Playas de Rosarito,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,82.02147639440992,64.6550946571068,40.81206095463255,31.43709052024287,0.6623723657659255,0.005966363293666988,5.275107441911046,6.800489584393067,4.854731762481794,18.802876091653705,17.91412336607346,55.85155467971769,02001,02,001,Ensenada,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,21.129148952994683,17.056922134547893,11.819660186457469,5.534156931635455,0.21564393094468307,0.0,0.9362682531591264,3.2199006198412774,5.0842476757408255,8.298329032918243,2.8521415095590212,15.91842733907887,02006,02,006,San Quint�n,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,27.690794150041533,21.94884649356804,21.78057141870805,7.110438352023029,0.4070132058155775,0.0035156471780446548,0.8293068228244028,5.10159537159007,4.575113210365954,11.867855981131378,3.738184944514265,20.905413210462793,02007,02,007,San Felipe,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,101.8878678178141,61.038965927897046,41.355830130202314,39.0350109532507,0.9851415301424278,0.14507099270445653,6.112416656967417,8.30002507837658,4.490436677450908,32.81414191313049,21.7908657123453,63.177712832347005,02003,02,003,Tecate,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,106.68350293429756,63.239825567193286,35.81384399553734,37.295197645250944,0.013093847412656515,0.0,0.6856113231104792,2.404571626878935,2.625384859153839E-4,31.77581072924543,19.55978313948438,85.48633958323411,02004,02,004,Tijuana,2010,"{""type"":""MultiPoint"",""coordinates"":[]}"
