system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,13.299111615487387,3.8411990297845318,1.8062735230710745,9.749525027688428,20.355751668132715,141.23839454427898,75.76018912228017,111.48380149997396,94.52625691958102,52.915691492491376,8.126246168413122,7.927095040081708,01008,01,008,San Jos� de Gracia,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,14.553341930929099,2.119441216720699,2.35496454510005,7.583898310066134,12.113872105922175,117.87600675888652,48.43138622581412,51.684704929431945,69.0120324883583,37.92615867777759,5.719654156700072,5.131685690566689,01009,01,009,Tepezal�,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,16.947102823973832,3.635425012921495,2.3550656096669105,7.221530009376332,17.25063376801173,120.54057635809353,54.99607471757152,66.78910372418635,78.91779520576755,42.49081555582282,7.169511389704047,4.540029320803929,01007,01,007,Rinc�n de Romos,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,13.516313416886506,0.130589379354226,1.5652948530093214,9.789184208662746,12.771970679031662,117.41843922928456,59.244915527653916,73.64324912077151,83.30657034819573,37.589445271106975,7.935258235384824,5.628464171335834,01006,01,006,Pabell�n de Arteaga,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,11.77048651015151,0.5593932509102706,0.7696512404353198,13.333508505771421,11.981168198841186,120.48652310148745,71.53820876935639,110.85721555978085,84.54830442111975,37.6903089748311,5.75627023402445,7.750002851887831,01005,01,005,Jes�s Mar�a,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,18.827010316056835,3.8293491374477484,1.9941742362013557,5.77209997121837,15.112144990228513,113.33346468231284,57.21033793919501,59.8045844696857,83.93476200861981,46.60648066542596,7.37244224316661,3.9929302292662046,01004,01,004,Cos�o,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,10.540557550297516,2.4718766813884785,0.09679106747543668,8.841755300613357,11.507479605299789,139.04422795564722,97.27890356258948,153.4737809993505,94.14853152744874,53.41365629797934,8.539740201528792,7.305284296963183,01003,01,003,Calvillo,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,15.916518337358308,0.19484343659587025,1.305433247825964,13.882783105690793,14.511083592244285,125.69968288245244,48.6807227523831,59.684337269193776,79.91864897933435,30.854385223572816,1.1505837116541904,5.929668826930893,01002,01,002,Asientos,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,11.559456059317316,0.10631341443928019,0.42422556361655056,13.134092056566912,10.731848925033479,107.16343387052187,64.15398053981366,128.7072114539583,90.20726492533295,33.08123352947286,4.619269449982128,6.846324523142068,01001,01,001,Aguascalientes,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,13.957499742245187,0.0,0.20656464749925432,14.097544053616652,13.622978000722851,125.0490310358691,59.887299222885225,90.88376797180965,83.53536830737724,27.710574731286574,2.3152433665071475,5.789803898857375,01010,01,010,El Llano,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,16.029789572587674,0.7789711142049253,3.683546558938752,14.445411642778266,12.555500484978882,128.99890471411368,59.464787200816644,84.26650746393359,93.28663732241658,33.53617779413859,8.428083641822285,5.716084679642928,01011,01,011,San Francisco de los Romo,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,11.26627929213698,26.643928034202236,19.478892711800192,3.519528416016576,0.15792382962253745,0.01353376232509486,2.4451720649478235,4.933832314830685,8.111089373737087,4.361118485769809,9.65295705740725,33.69689187058033,02007,02,007,San Felipe,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,24.56632207268957,71.6405226872346,59.51473313008424,27.231917031355177,2.1839308541125293,0.0,1.6724130076271146,1.2266011989323573,4.156381796430865,7.790841415504588,15.148622858190095,32.114418599149914,02004,02,004,Tijuana,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,26.536152409975433,71.93806329377531,59.05481535154332,26.837338936117124,2.8015462921205785,1.2181282197118433,6.714109961903111,16.82960956606347,7.541248319228019,8.007346714608609,17.959806946018734,32.821300879883,02003,02,003,Tecate,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,10.603054561304573,16.433087046474544,14.59943648550827,4.041432853511966,0.8753303795369101,0.1892791485643773,3.7290971041177317,7.586678795828579,5.873752085815085,3.0621105697997257,7.040074974863092,23.634932575882733,02002,02,002,Mexicali,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,11.834057726490474,26.31072675202999,20.279396518179038,3.8120901753544847,0.24252200158895237,0.014079121019779728,2.5773809405499537,6.285268942652694,7.839777564629131,4.300519580493265,11.541188098359164,66.18987094450024,02006,02,006,San Quint�n,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,27.354499080644054,77.20667078891755,53.9118664712146,17.854461887442426,0.9491602787410941,0.17897210152554383,4.9791043290001245,10.593948074423057,5.456505449633413,5.811552290865292,20.98694980781321,36.28841682410562,02001,02,001,Ensenada,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,17.104348788644693,61.03416755784013,40.364020735562434,18.0245177537764,2.189720886973481,0.0,0.7144277433703171,0.7233320022068613,4.034410268363983,7.805644181412371,13.430139354424666,31.182902753413455,02005,02,005,Playas de Rosarito,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,8.774781500777587,3.8217766706346863,2.1670539177197394,0.6301390172088016,0.9087276311252459,0.03990230249082084,9.8130682882724,117.33308278922293,50.109084647105036,47.24741327129199,21.967564585553667,27.332273640138396,03008,03,008,Los Cabos,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,7.31296421374087,4.852859950238994,3.587621856987136,0.28486105136837303,0.20855793431440944,0.3565163464321413,6.028701542586399,43.33757021728394,17.73772788803335,13.377211084551783,15.5293750651004,59.21890352934166,03001,03,001,Comond�,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,6.275544628124578,3.7299369061255376,2.212455678044856,0.27138351012173745,0.6727823055315884,0.19480672554843903,7.554163802142569,82.18856681230365,29.966253384780757,18.09035020063756,15.867628653908675,34.854576301334816,03003,03,003,La Paz,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,7.866958732796637,4.567023777557721,5.024006322284673,0.2276018821130681,0.4161602977394936,0.5697104101415662,7.061277124753184,47.75329210431497,28.093223086416558,8.877923723626635,11.527452868138036,53.010918965249864,03009,03,009,Loreto,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,8.251903338632367,7.643881636347665,5.685942183772289,0.9830403276435628,0.46014541970503015,0.02021963881469533,3.621389386048885,24.691011561238305,14.878279422542006,5.444634222201943,16.51957895837375,67.61106707091488,03002,03,002,Muleg�,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,76.24053045529904,57.8473212798612,35.566991627195826,65.31886575337673,118.53153483881786,141.5390872607476,119.32959509832342,327.27196596894447,322.41646765723226,107.53595283699734,44.70795958627341,49.79432092064659,04011,04,011,Candelaria,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
