system:index,01,02,03,04,05,06,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
0000000000000000001a,20.959839830674014,70.76566626795544,9.95419416718765,6.602606808021203,24.560848292147313,180.73748133754134,04002,04,002,Campeche,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,20.54782825262259,52.8940063187203,8.244625600343877,6.757459395997877,15.435402633660058,161.9707237554717,04012,04,012,Seybaplaya,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,26.396775975681752,64.57986961584801,12.750112821386757,11.235779500907832,42.329079193106196,210.34163382315845,04006,04,006,Hopelch�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001d,52.99140800561552,157.34738729444163,20.97220839782747,21.917712884428994,31.49418582100221,211.95392415576512,04007,04,007,Palizada,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001e,16.385201741315328,51.684305125589816,9.191458229797876,10.471048897343849,22.467229338594706,161.18722434594716,04008,04,008,Tenabo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001f,38.96114302655101,97.42187482385398,10.68624378049642,12.708768827837511,20.726336180156437,203.16407126403897,04009,04,009,Esc�rcega,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000020,19.69903840018253,55.079405141832815,9.716077788048702,15.022942615244173,23.639432983282404,146.9312384782585,04013,04,013,Dzitbalch�,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021,17.44015903513306,47.0076462090814,9.242755054190676,11.745928388929958,23.529775920919192,154.4645601577265,04005,04,005,Hecelchak�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022,46.094343251726414,58.87890922651913,11.531424419352337,21.01151296061494,32.76327304841758,220.15939572893922,04010,04,010,Calakmul,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000023,19.427418684961665,36.231230711592005,7.286426487102429,13.40097575689485,17.158966762103585,121.65783735071474,04001,04,001,Calkin�,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,8.828406997939409,5.658097990378601,15.551149673369652,14.197868413551618,32.945332287450036,15.62637061029743,05010,05,010,Frontera,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,7.559303287350236,5.112113051204915,15.666544772318487,13.720825053023198,47.78086640884002,18.36903137794002,05008,05,008,Escobedo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026,12.329976250617952,5.989777333307545,15.841578018444217,21.50091337080362,71.26358146625307,21.27892965084576,05037,05,037,Villa Uni�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,10.392290985546415,4.723579501392392,13.886552642031242,19.917965534373536,39.12676095823618,27.64215078381771,05031,05,031,San Buenaventura,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,11.448078283552508,3.7478890732879817,10.814434328132704,34.02162971646773,40.71954609166126,27.347602816322116,05038,05,038,Zaragoza,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,10.936477284659814,4.742622730040118,29.710656445634655,12.060062088643681,77.08330199783002,35.67902543428711,05013,05,013,Hidalgo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,9.256224906096056,5.659387310636872,18.948296690524593,17.744564688342642,50.40478117545174,21.44081320947737,05018,05,018,Monclova,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,7.761162059707532,3.3293710186075858,2.3343385772060596,9.76160320896467,32.21958194536215,49.62807949840449,05030,05,030,Saltillo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,9.556160127341816,4.922215439108612,16.112164895905718,16.109936291802853,59.87543066837738,20.81936780545718,05028,05,028,Sabinas,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,7.071428498401125,5.168608305571081,15.057162286681345,13.353541317053773,39.694880123917834,17.942353660229976,05001,05,001,Abasolo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002e,6.627948377042613,3.1117001655857743,7.61125088057716,15.88108279366027,15.029029950696822,36.75464776262009,05023,05,023,Ocampo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f,12.151273363372239,5.183799772209809,13.353884051157262,33.055806775673474,71.1660911758287,29.158659190624554,05022,05,022,Nava,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000030,13.085977424740193,5.270005525137272,23.434168479151722,19.314719697548764,82.24656763170294,29.147625343568894,05012,05,012,Guerrero,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,5.643398105069956,2.360703177340667,1.4147270587128786,8.325276155352345,6.663048328617877,28.56614689812657,05009,05,009,Francisco I. Madero,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,8.945783211910289,6.349472380062812,16.246042490965976,15.013107111489264,58.96532205415134,21.7525306395674,05005,05,005,Candela,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,9.049844312896129,4.376115594937932,4.333479094821581,13.265751914861102,47.576484426129475,43.63544605980546,05004,05,004,Arteaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,6.935986416823344,3.5445063609444003,8.177760690782526,22.352403040760578,23.178673387749875,38.156128388980704,05002,05,002,Acu�a,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035,5.431494998588421,2.547795509011616,3.6766983201356775,8.81719210595493,7.498526559842732,38.7386532772084,05034,05,034,Sierra Mojada,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036,9.680840706519142,6.424535294373641,11.18627018790959,21.80680802923469,69.22894373982894,19.0590505538841,05003,05,003,Allende,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037,6.123993435663329,2.187918351052388,1.5163686569478183,3.128504387168708,9.93257915071775,29.796695060150263,05035,05,035,Torre�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038,9.641347314542235,3.5106502899985528,9.935782714957165,37.65696868089141,44.799637283193356,23.87124965232776,05014,05,014,Jim�nez,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039,8.859309251009543,3.012561073244408,4.963011034626064,9.018782145464492,31.65486901254377,27.98557107177062,05027,05,027,Ramos Arizpe,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,8.083133562393995,5.699510476029014,21.662537171862784,17.00046513498036,52.760712814294585,22.144529159831468,05026,05,026,Progreso,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,7.49113600148072,3.355028162536626,7.041124599218091,11.157927441688953,17.414690124247354,23.482071131466643,05007,05,007,Cuatro Ci�negas,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c,7.3404550215544075,2.2791686441610914,2.6205202710939535,7.327527965715605,18.32464284621866,33.73374997959601,05024,05,024,Parras,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d,10.450890277923488,4.492329209666942,16.157558786991164,18.672633138539645,59.68690428874626,20.74094786933218,05032,05,032,San Juan de Sabinas,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,8.059959343243618,5.127686526133292,13.759608420637095,12.786037032808474,28.377074966925303,15.648553063757122,05029,05,029,Sacramento,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,5.332636897913256,2.224828444478685,1.7300324959996474,8.901836459415014,7.628841360515756,20.638711638125493,05033,05,033,San Pedro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,12.025738299714876,4.0626310265042545,11.362483879335791,40.88384650710453,60.88380166164406,28.43241022492137,05025,05,025,Piedras Negras,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,9.082773747423971,4.903605335056298,12.834400443113552,14.766337965449184,40.432409218133046,25.750586238318757,05006,05,006,Casta�os,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000042,10.700434635863356,5.1516992877244485,15.446282438748339,14.337337606054309,37.717880863702874,19.98748332759823,05021,05,021,Nadadores,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,8.058886800750368,2.358326056525673,3.176446162600228,7.916411854362205,31.067101122914124,36.278164996790466,05011,05,011,General Cepeda,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044,6.6370495606784115,2.200849190499708,2.185907512992972,4.1723402748971115,10.280359241849288,30.859143731291457,05036,05,036,Viesca,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,10.325724425840827,5.079083509261496,13.204813531103339,14.210444467389179,28.86729392490013,19.058287658527046,05016,05,016,Lamadrid,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,10.239073125999933,5.508901584368272,11.234206992469419,25.549914398282574,65.05660371166438,21.522987051511283,05019,05,019,Morelos,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000047,12.080338449265229,4.515413260951797,15.500174961304316,28.41007187596263,46.841849814841716,32.22195506698546,05020,05,020,M�zquiz,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048,8.63814364790861,6.201336350506231,22.89040810180151,18.299495536822793,64.30170372099083,21.041652739157183,05015,05,015,Ju�rez,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,5.430142177251227,1.7672487284668723,0.8592408255387334,3.6559002453163947,6.378126512574712,27.4268808196473,05017,05,017,Matamoros,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a,8.548870717013566,2.4489736653866996,0.05800135268775209,0.3044715674828739,29.41915855050845,241.23685166744357,06007,06,007,Manzanillo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004b,9.401257464329637,1.2754193337415096,0.0,1.595473665708464,35.682519599046095,219.4173000846398,06004,06,004,Coquimatl�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c,11.437261472791159,4.1272508305937885,0.7668488711428949,1.0850055367685285,21.744094323609797,175.82286833382665,06009,06,009,Tecom�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d,8.114609063174157,2.5779601807992956,0.0,0.04493494461286144,21.791746267082754,228.40185515542439,06005,06,005,Cuauht�moc,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004e,8.303290886017509,2.1836585883145867,0.5427684169278089,0.14577702535190248,43.16060507779136,270.29296638465587,06008,06,008,Minatitl�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f,9.507400303816754,1.8695095322291364,0.4375387194254088,1.15170546102064,28.019266984356673,224.65071934307412,06002,06,002,Colima,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000050,8.402495952789108,1.7456838784299153,0.0,0.38301883797687225,32.25651646658188,215.79504123228327,06010,06,010,Villa de �lvarez,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000051,10.66082316873774,2.2613135529151047,0.0,0.28398289968342405,30.99581924518711,206.11733896028338,06001,06,001,Armer�a,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,8.26901663813101,2.061002779340109,0.0,1.0773019670442012,26.953819572285642,205.3717616512683,06003,06,003,Comala,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,11.189854851866242,1.4596082688279872,0.4092235237504673,1.729130031848417,38.73114427154175,237.90796211777817,06006,06,006,Ixtlahuac�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,9.183166218225582,12.32004781760098,8.943748407571032,20.86096559859876,117.71607713659368,292.7071714030357,07078,07,078,San Crist�bal de las Casas,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,11.375868161995255,25.72702711984097,11.569298781035188,13.537620018770596,163.88305194289117,303.36606710399695,07085,07,085,Soyal�,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056,19.894043444965078,11.801094134347945,6.026781380445097,8.682848471557188,153.81814788343542,337.8523876904933,07017,07,017,Cintalapa de Figueroa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057,307.93077385336994,348.4246888058442,75.07712166234961,59.789043139561144,186.38595059506062,405.44531362372027,07088,07,088,Sunuapa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,140.3841674552822,166.71668731497243,55.47451283900701,31.59758407821365,142.18700967227193,329.9683109121053,07067,07,067,Pantepec,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000059,2.0250104782253175,8.016504828819604,0.3322208850081483,7.111428288212126,151.9088419095028,354.55553026982733,07086,07,086,Suchiapa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005a,74.30574165244602,74.47081593429584,28.126985213649807,17.615314673131973,97.32423285241515,256.31784108272234,07018,07,018,Coapilla,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,18.084802957916217,8.576465475617608,16.310441722547477,51.84336442232061,247.08197869521928,517.834154927835,07080,07,080,Siltepec,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005c,249.13680233148432,312.8427913483444,101.6169519827916,64.92265588907094,200.1438563984876,382.20499460953937,07091,07,091,Tapilula,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,30.602983683957007,54.634486083839576,23.668999966124204,46.635057069706185,155.41413096212446,254.77486556062334,07093,07,093,Tenejapa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005e,5.880943948551238,9.752565757151704,8.022677219120274,22.393390215969404,163.75010635873437,301.6907023103179,07098,07,098,Totolapa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,92.2291244453869,105.26049158524562,68.66211937961567,73.02172332735202,104.06638367401439,236.38599266643908,07100,07,100,Tumbal�,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060,30.837318937922692,61.16591622792043,48.64260424377787,173.44409043577082,347.704739696362,549.3243037910677,07105,07,105,Uni�n Ju�rez,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061,33.37017584391089,66.02082980507173,34.41576412700168,76.65793904682137,173.58062625761778,220.54108714017298,07112,07,112,San Juan Cancuc,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062,31.860512218652453,37.19807847918126,15.067324938821828,20.55820167734588,165.30701924897468,302.899774825784,07049,07,049,Larr�inzar,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,109.69853219637261,105.86822603881805,49.89313874294159,55.99704239092134,34.55039656139707,274.2227746498609,07050,07,050,La Libertad,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000064,7.374958343392198,12.123252875942732,18.817957032530984,85.00590123747314,351.6550905385317,646.188391707742,07051,07,051,Mapastepec,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,155.88055706579345,154.7339238361132,57.97823959026113,42.877093407345924,145.61842148619698,298.27026750399864,07072,07,072,Pueblo Nuevo Solistahuac�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,6.273527349706418,13.550950825803076,15.105238465615262,28.761831742157177,174.77328293143236,322.7806469399253,07110,07,110,San Lucas,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067,10.172438270642997,11.449928785322795,12.610843712942941,22.910221607628323,152.1116133920649,333.8565811169999,07111,07,111,Zinacant�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,139.18304024085748,187.65112288341547,37.35982097378664,34.00451477254562,218.57110952370485,333.63204851591496,07124,07,124,Mezcalapa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069,6.918294064462565,19.32800472573367,6.82865884687446,22.065458515581614,202.6927143950114,372.35198369320716,07123,07,123,Emiliano Zapata,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,28.80873134467628,36.55728940347932,15.788671695566274,24.201147872559694,142.78740778685014,301.0459976284026,07023,07,023,Chamula,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b,61.797663211297355,70.36629336093772,27.223181548097582,38.696150735611425,195.12793474688732,313.36563209605106,07113,07,113,Aldama,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,58.49794934643292,69.25430049697965,16.01193886137971,36.141423934823514,82.77709765845069,349.8844856467048,07115,07,115,Maravilla Tenejapa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d,121.34794311729732,101.0263125069538,51.508734575188555,70.89308388147191,85.39627521637678,237.69234842747042,07077,07,077,Salto de Agua,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e,22.338785231584005,10.401041987186266,19.41400964449943,39.83234801448759,315.260366883853,682.6596201878799,07117,07,117,Montecristo de Guerrero,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,103.65643768367315,92.53212981852646,43.37759799474762,37.42527708695049,171.87761012092514,270.0634652766444,07118,07,118,San Andr�s Duraznal,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070,165.60482644258872,188.27490665488943,53.68681384473158,36.8611467427756,135.55270876820313,312.9146643700684,07121,07,121,Rinc�n Chamula San Pedro,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071,7.88421595585271,5.901091052312141,9.220070604527935,36.301930363091195,175.4261691039533,405.72958898745236,07070,07,070,El Porvenir,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072,3.180722852913464,13.735763859670415,9.910017216580469,8.33804828595815,156.87672394764311,295.9948640112607,07063,07,063,Osumacinta,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073,91.83992828753733,89.34528425938052,46.03502531970586,54.88026914091486,191.03807379155919,250.23616974123178,07081,07,081,Simojovel,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074,3.928294888562761,6.846789304937317,13.956021282125242,57.89373975253123,276.6092671739559,613.309689848669,07069,07,069,Pijijiapan,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,112.09983266667793,159.9461699129698,33.836558278617595,35.17804680476735,93.94523244329001,353.1695109529259,07116,07,116,Marqu�s de Comillas,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076,162.45942897878845,186.2766162092254,62.88445599613519,33.71618390083313,139.5937527074053,349.53100912036564,07090,07,090,Tapalapa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077,74.91203340476123,92.17652032018985,38.477930462308194,52.64914460298493,200.04453032416905,283.5174003576323,07022,07,022,Chalchihuit�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078,284.97628681672154,405.0380022198878,97.46333421801064,58.078778396609394,190.84050926419354,343.18182115689484,07062,07,062,Ostuac�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079,65.23821130990981,71.27507098459351,30.20126667022705,37.818641281127924,200.98471718169748,311.5406230211258,07119,07,119,Santiago el Pinar,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,9.933390937150623,9.969198022757785,9.197809440693243,26.280826643780546,135.97997140125,281.5756076930684,07094,07,094,Teopisca,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b,175.4950662648604,172.18077604439017,48.81595377028781,36.10407229405363,205.592496877959,290.7548037829179,07092,07,092,Tecpat�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c,5.178102007937939,2.246343526391061,12.550187164053016,141.00888118706183,191.99932359140578,443.57113736864954,07087,07,087,Suchiate,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d,10.062255996485353,9.229035328517922,6.542796657372453,36.159584415644886,218.0639441120854,511.7041974131152,07009,07,009,Arriaga,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,17.725620591302803,8.83690083451305,16.925523680283156,40.256408876810966,280.49675099900986,624.5702049192481,07008,07,008,�ngel Albino Corzo,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f,26.08611639635618,10.70991166869381,18.526932792613586,54.62083965849804,299.6413578178853,580.2163318216985,07125,07,125,Honduras de la Sierra,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080,135.48854506762498,160.2416362981588,31.022827586882414,33.008519271689394,89.75400144750357,314.2689657326302,07114,07,114,Benem�rito de las Am�ricas,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081,21.08517127852542,35.05262505911123,25.101779974220538,152.7973926071332,318.1936479557066,511.3505692222706,07089,07,089,Tapachula,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082,375.3447421496032,457.57361437213507,133.84437665409908,117.11315186332838,217.96862859776846,423.14866450113607,07084,07,084,Solosuchiapa,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083,25.849850666710953,14.201866948964819,11.856526967147612,33.78368098542592,135.2270803046701,320.95710794533136,07083,07,083,Socoltenango,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084,37.719770513499256,120.4183212151595,35.62648478892993,67.47909557157813,135.91740434075587,204.11684074702794,07082,07,082,Sital�,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085,148.5694679047778,127.14124596668331,13.389493592289096,12.706485602253307,134.29874535654838,205.4010977762773,07074,07,074,Reforma,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086,281.19058637074386,330.33616079441333,63.6839548815751,60.516764819297855,173.20412387472538,394.1528880973149,07068,07,068,Pichucalco,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087,133.03414956828138,166.42663847208803,50.81888374744887,33.40548375766052,148.69262292067987,319.0298425264137,07073,07,073,Ray�n,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088,26.50108210388615,45.48232780234857,22.53122396077611,129.47540170137222,354.03181023433086,600.1431460947855,07057,07,057,Motozintla,2025,"{""type"":""MultiPoint"",""coordinates"":[]}"
