system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000000,7.722787171510362,4.038170833565594,2.475661231849998,4.13965342911525,28.879770306374535,46.05145526336619,63.95699871028991,159.4479011239183,42.19843051134621,13.651901709671991,26.51529588912522,30.15209270877437,01008,01,008,San Jos� de Gracia,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001,6.69576544464642,0.022219815155206126,2.5214407387158535,3.3106767576078124,21.406060771053394,25.488526401860536,55.499434051854436,156.02628411560576,24.58059576097633,7.984490149496605,18.49888086813996,25.367538690912387,01009,01,009,Tepezal�,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,6.789726469692312,0.7959037823801652,2.4423825158571697,3.2538456416461017,24.97800503434026,28.614564206990956,50.16734797130573,149.72681104627193,26.28998479282489,9.546834906532194,20.105823186117792,25.20910007133196,01007,01,007,Rinc�n de Romos,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,7.672798972692549,1.8368592973081221,2.1394152127202117,3.585394286700456,23.88059089353433,37.2855753599756,59.16707938704229,158.10713863561273,34.268562596373336,9.731195629551747,19.837520720122694,26.613092533347963,01006,01,006,Pabell�n de Arteaga,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000004,7.381089845813737,1.3500542236397157,1.7158001191760939,4.68743813910103,21.236219333726126,45.91912654194052,64.35672843328429,162.67583171862165,51.608561890640885,12.892598060330075,15.837292080270698,26.840876127242826,01005,01,005,Jes�s Mar�a,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000005,7.370379336520556,4.230349051657499,1.9254208072072208,3.0048268375385145,20.730554145764128,22.733404277070253,48.76322040119779,152.764273782501,27.560361724017792,9.04116815412845,23.66571394714787,24.220505944305092,01004,01,004,Cos�o,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006,7.297461537138348,4.3905616805174175,3.1583172501860663,4.042098554274748,15.081539591889234,37.21959820862385,84.74231929638302,184.47928933056986,49.8520666256366,18.50227015127682,23.338743755934082,23.96085437054787,01003,01,003,Calvillo,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007,6.654645315176106,0.21971416202017938,2.2348798116290483,5.180476341136103,16.047216680258273,26.674261640872412,48.66765274572665,125.63403715522793,24.360455318582744,9.471664010703082,15.750521373942618,22.161262955946654,01002,01,002,Asientos,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008,6.046328928894832,2.3440951869978437,1.793708471344509,4.73640962109203,18.522374487403425,40.061569910551945,68.45830936225235,173.21734884396093,51.41094276166773,12.084846895767017,13.083233672455552,26.76316358076793,01001,01,001,Aguascalientes,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000009,6.786118268125879,0.8999267105807129,1.5960795148395879,4.823235016234888,13.222963641190127,28.064250896648087,61.18258666181608,115.490652217906,30.81594109614042,10.773960516792789,15.236800574352491,22.471069893228453,01010,01,010,El Llano,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000a,9.108828250258489,4.4698102277459455,1.931370632162372,5.136442495202557,22.927273792645693,40.64637681581443,65.87322242032363,159.19992835101186,35.960860431194305,9.597152612741713,19.966393688350053,26.060320972624723,01011,01,011,San Francisco de los Romo,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b,19.277913140096942,6.638674791127314,8.168061227400464,1.3262420465160047,0.6077233920701394,0.019169296038152994,4.870396496268562,9.309750550325564,5.126462607629105,7.209614340020212,4.172927230869893,8.368861190782743,02007,02,007,San Felipe,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c,20.985054635396782,16.972643457272117,28.91118211131638,7.3956118216615545,0.0,0.0,0.0,1.7694981552002516,1.6906233707411968,7.779467749772986,5.75622044961552,12.185026462492361,02004,02,004,Tijuana,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000d,26.195783840622266,18.59061795473738,28.788839620761067,8.814476769992355,0.3751236530345132,0.02278424874808281,4.344823645323362,10.105282102975245,4.396651811577915,7.016706839011561,6.504546287824458,8.558431061392119,02003,02,003,Tecate,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,13.758906763598558,6.3477476713996515,7.512964349696008,1.4947213364442782,0.4135805119408438,0.07433065110212969,3.879752773842711,9.385566193682758,3.4564102001312142,4.755530404212996,1.5040438700401757,4.272425726619968,02002,02,002,Mexicali,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,21.40000286966551,5.20022081178276,7.7368510523811205,1.122670603506555,0.5164475216850599,0.012659434717929342,2.793452920887727,3.695965373751585,7.405133390073551,9.890388603596943,2.0160234617749664,14.340383055689724,02006,02,006,San Quint�n,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000010,31.868620188601845,17.052459509242745,26.770161465047913,7.126345079543846,0.6384045108608988,0.05568515797020378,4.1422560106453785,9.53275871929876,4.7419706216262005,8.033916624445352,7.197397260677316,12.673739919503745,02001,02,001,Ensenada,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,18.227128967325992,13.127923444809518,19.35547404946719,4.503932221308968,0.28133614098501963,0.0,0.0,0.27574751642122514,2.567828343449924,7.287323096812702,4.500017646691847,10.959692692993189,02005,02,005,Playas de Rosarito,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012,44.02785969404972,8.634338760807221,2.438352342589563,0.7569998742630475,0.5135475482256857,0.0,50.9421701653692,162.66416372702528,61.652174466922176,14.556021745817407,19.51534405776899,17.663938748392315,03008,03,008,Los Cabos,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,21.757191151424784,11.428192798931677,2.793206903216124,0.3353571411757703,0.11977202095103344,0.0,14.580588027720333,23.377131404183576,29.37913674223511,6.007877855747094,3.8629227085826274,20.411390532769616,03001,03,001,Comond�,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,38.38754228768744,9.356199586465841,2.1510833265783837,0.4281449344439593,0.28167874178770275,0.0,20.301806381197892,69.56451008081487,44.401742798824316,7.038800898520241,7.852948239436803,15.87538034473234,03003,03,003,La Paz,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,28.023429580762727,12.278892832233046,3.0591577093700253,0.3801621670812149,0.06238867753914147,0.0,15.423096383763745,25.002090391557566,26.170851408733434,5.912318619023865,3.3446647963483973,18.100294000286826,03009,03,009,Loreto,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,19.053725484557386,3.7984376470101444,3.0191768835551116,0.4674324232263994,0.1703632951823054,0.04388365554627381,8.56097131878152,6.66318758251497,11.679752083306584,9.092544717968485,1.9870013261384327,21.269076931610964,03002,03,002,Muleg�,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,48.32985225598208,41.11439319812159,23.2185789826298,66.82930207662329,155.69308390947978,207.25617456278792,217.58205491124102,272.9299587133626,378.0241821179091,268.07955800598774,86.70164242955518,80.40618985863703,04011,04,011,Candelaria,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,64.93410990866691,41.54436773349513,28.571980138839567,28.449275439899942,100.94477895388512,199.30815464138342,215.89195679855965,206.4717040423168,336.7263120388421,216.57181857486353,81.06244065059984,107.65463368756873,04003,04,003,Carmen,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,29.65669699817549,18.67006067606901,17.861213344639125,52.95684571891433,86.79435117386267,140.32341828266354,243.41596177389687,295.9879419007595,385.10622642957105,189.4836820974616,55.055773489504304,27.783470765422294,04004,04,004,Champot�n,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,24.07758479505152,10.073291793331887,20.16991376596585,54.799025112106264,52.601430731266056,92.78791752349481,224.657500632604,283.19077195095974,331.96935447288104,191.03626001918693,61.325673274198465,34.92446943420183,04002,04,002,Campeche,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,17.695967861889933,9.914608606837591,16.959585671221348,27.289307681411966,67.30071207551686,130.86896372545178,251.08832292847777,282.98112253264026,300.73109702546617,185.5377161582723,54.04248351227206,35.75051818228739,04012,04,012,Seybaplaya,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001c,32.10438764684137,12.78183014639988,28.593716959471365,78.48258305009352,53.449105591178615,71.56289365738171,159.95571143823483,172.2076251136192,408.97740609995054,163.86992779641378,47.45570151550709,26.803875608095893,04006,04,006,Hopelch�n,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
